Date,Open,High,Low,Close Close price adjusted for splits.,Adj Close Adjusted close price adjusted for splits and dividend and/or capital gain distributions.,Volume
"Jun 14, 2023",8019.16,8102.11,7962.69,8101.0,8101.0,511800
"Jun 13, 2023",8067.72,8078.12,7960.42,8048.76,8048.76,500400
"Jun 12, 2023",7806.32,7957.21,7801.44,7955.17,7955.17,451900
"Jun 9, 2023",7791.67,7852.35,7701.78,7742.95,7742.95,-
"Jun 8, 2023",7634.88,7743.23,7629.42,7722.8,7722.8,405700
"Jun 7, 2023",7827.24,7846.02,7616.02,7633.25,7633.25,521500
"Jun 6, 2023",7713.49,7836.96,7697.15,7791.79,7791.79,418600
"Jun 5, 2023",7735.59,7780.92,7661.57,7736.64,7736.64,485900
"Jun 2, 2023",7815.49,7835.96,7712.12,7758.52,7758.52,419300
"Jun 1, 2023",7604.73,7792.73,7577.05,7727.96,7727.96,504800
"May 31, 2023",7628.85,7702.11,7601.05,7643.05,7643.05,787200
"May 30, 2023",7846.21,7868.92,7678.07,7716.57,7716.57,617700
"May 26, 2023",7463.29,7725.95,7459.71,7700.76,7700.76,691900
"May 25, 2023",7266.81,7359.96,7196.03,7334.66,7334.66,725700
"May 24, 2023",7058.96,7115.8,7035.88,7082.28,7082.28,422200
"May 23, 2023",7211.39,7249.87,7149.8,7152.01,7152.01,418400
"May 22, 2023",7187.22,7290.49,7178.79,7267.82,7267.82,416400
"May 19, 2023",7225.92,7234.63,7174.28,7206.24,7206.24,437200
"May 18, 2023",7062.14,7233.73,7060.44,7225.46,7225.46,507700
"May 17, 2023",6937.41,7049.9,6901.03,7035.5,7035.5,428700
"May 16, 2023",6893.19,6948.26,6893.07,6901.34,6901.34,412700
"May 15, 2023",6781.03,6928.76,6775.22,6928.55,6928.55,356800
"May 12, 2023",6791.75,6801.57,6720.53,6777.36,6777.36,344900
"May 11, 2023",6814.29,6816.36,6739.03,6784.06,6784.06,470400
"May 10, 2023",6786.45,6829.51,6743.12,6805.91,6805.91,497100
"May 9, 2023",6709.66,6735.04,6690.71,6702.69,6702.69,380400
"May 8, 2023",6750.11,6768.99,6694.1,6762.17,6762.17,396300
"May 5, 2023",6614.47,6732.25,6610.63,6712.4,6712.4,493000
"May 4, 2023",6589.32,6664.25,6579.29,6607.96,6607.96,479200
"May 3, 2023",6634.08,6698.28,6587.92,6591.67,6591.67,451700
"May 2, 2023",6725.04,6731.9,6606.91,6641.61,6641.61,391900
"May 1, 2023",6699.59,6739.45,6685.39,6722.09,6722.09,391900
"Apr 28, 2023",6660.72,6715.01,6623.16,6714.22,6714.22,466300
"Apr 27, 2023",6621.46,6679.21,6552.95,6666.49,6666.49,530300
"Apr 26, 2023",6585.43,6634.36,6531.95,6554.42,6554.42,480800
"Apr 25, 2023",6659.34,6661.98,6493.59,6494.21,6494.21,427200
"Apr 24, 2023",6767.3,6794.33,6688.47,6734.73,6734.73,316500
"Apr 21, 2023",6780.05,6798.71,6719.28,6773.3,6773.3,335300
"Apr 20, 2023",6767.7,6879.8,6767.7,6800.49,6800.49,362500
"Apr 19, 2023",6808.14,6856.83,6795.09,6836.03,6836.03,294800
"Apr 18, 2023",6958.03,6972.02,6855.59,6889.75,6889.75,339500
"Apr 17, 2023",6842.94,6889.03,6821.64,6886.91,6886.91,338500
"Apr 14, 2023",6873.51,6948.4,6815.13,6887.87,6887.87,323100
"Apr 13, 2023",6835.76,6932.9,6833.55,6912.85,6912.85,368200
"Apr 12, 2023",6947.42,6965.77,6799.31,6806.47,6806.47,375000
"Apr 11, 2023",6913.42,6931.93,6870.83,6886.25,6886.25,334800
"Apr 10, 2023",6786.99,6916.88,6772.3,6913.74,6913.74,367200
"Apr 6, 2023",6777.85,6870.45,6732.37,6851.38,6851.38,394500
"Apr 5, 2023",6937.27,6941.4,6794.19,6843.21,6843.21,402600
"Apr 4, 2023",7083.99,7089.88,6963.57,6992.29,6992.29,367700
"Apr 3, 2023",7065.48,7086.91,7002.3,7064.56,7064.56,389100
"Mar 31, 2023",6988.64,7133.35,6985.57,7129.2,7129.2,472700
"Mar 30, 2023",6983.91,7040.81,6965.25,7006.71,7006.71,427200
"Mar 29, 2023",6834.05,6929.76,6818.77,6907.48,6907.48,470000
"Mar 28, 2023",6767.04,6767.07,6673.8,6737.38,6737.38,375700
"Mar 27, 2023",6847.79,6880.6,6753.17,6779.43,6779.43,379400
"Mar 24, 2023",6862.69,6870.56,6756.96,6831.23,6831.23,444200
"Mar 23, 2023",6847.68,6985.83,6812.35,6900.72,6900.72,510200
"Mar 22, 2023",6855.66,6972.87,6736.08,6738.61,6738.61,548000
"Mar 21, 2023",6831.56,6884.03,6766.76,6861.57,6861.57,525400
"Mar 20, 2023",6754.96,6795.63,6696.43,6783.62,6783.62,502600
"Mar 17, 2023",6823.75,6883.45,6746.26,6785.48,6785.48,801900
"Mar 16, 2023",6590.53,6841.63,6589.47,6831.42,6831.42,683800
"Mar 15, 2023",6557.57,6623.56,6499.67,6609.42,6609.42,568100
"Mar 14, 2023",6569.39,6644.05,6540.68,6632.84,6632.84,501900
"Mar 13, 2023",6361.62,6544.48,6320.8,6466.73,6466.73,519400
"Mar 10, 2023",6568.75,6599.02,6404.8,6432.29,6432.29,518000
"Mar 9, 2023",6699.2,6790.36,6553.35,6562.77,6562.77,459500
"Mar 8, 2023",6654.95,6723.93,6626.81,6713.4,6713.4,425100
"Mar 7, 2023",6709.74,6749.64,6603.88,6623.64,6623.64,427900
"Mar 6, 2023",6763.85,6830.68,6700.83,6707.66,6707.66,449500
"Mar 3, 2023",6629.78,6745.26,6613.46,6736.69,6736.69,484000
"Mar 2, 2023",6490.05,6669.2,6479.57,6646.84,6646.84,405900
"Mar 1, 2023",6606.34,6651.49,6542.9,6552.7,6552.7,393400
"Feb 28, 2023",6575.12,6658.63,6567.85,6594.16,6594.16,440000
"Feb 27, 2023",6622.06,6649.51,6564.05,6572.33,6572.33,352800
"Feb 24, 2023",6522.88,6572.14,6491.51,6529.77,6529.77,422000
"Feb 23, 2023",6695.86,6697.3,6557.18,6669.86,6669.86,536900
"Feb 22, 2023",6539.42,6590.33,6493.58,6533.84,6533.84,452700
"Feb 21, 2023",6568.89,6627.25,6489.85,6494.79,6494.79,458500
"Feb 17, 2023",6721.29,6740.07,6620.64,6682.69,6682.69,398500
"Feb 16, 2023",6818.54,6898.35,6777.75,6783.92,6783.92,440700
"Feb 15, 2023",6882.44,6983.42,6835.69,6981.96,6981.96,416200
"Feb 14, 2023",6735.81,6928.44,6714.5,6909.07,6909.07,470600
"Feb 13, 2023",6716.24,6799.37,6668.39,6784.28,6784.28,447100
"Feb 10, 2023",6688.56,6711.15,6608.11,6674.58,6674.58,444400
"Feb 9, 2023",6907.89,6935.4,6730.38,6763.83,6763.83,592100
"Feb 8, 2023",6915.85,6952.02,6783.83,6792.73,6792.73,580500
"Feb 7, 2023",6720.19,6941.84,6695.22,6912.81,6912.81,567000
"Feb 6, 2023",6714.59,6805.94,6687.5,6710.16,6710.16,433200
"Feb 3, 2023",6792.5,6962.75,6792.22,6823.53,6823.53,653400
"Feb 2, 2023",6933.75,7060.9,6887.6,6999.11,6999.11,779800
"Feb 1, 2023",6507.09,6810.73,6501.33,6759.07,6759.07,636500
"Jan 31, 2023",6368.18,6485.55,6359.77,6484.28,6484.28,450600
"Jan 30, 2023",6434.2,6466.63,6362.61,6363.26,6363.26,439900
"Jan 27, 2023",6430.25,6576.98,6428.63,6530.6,6530.6,567600
"Jan 26, 2023",6461.93,6528.86,6381.74,6525.36,6525.36,427300
"Jan 25, 2023",6234.0,6374.93,6176.34,6356.21,6356.21,460800
"Jan 24, 2023",6363.09,6428.2,6343.84,6372.96,6372.96,395000
"Jan 23, 2023",6228.76,6429.62,6216.53,6418.57,6418.57,530200
"Jan 20, 2023",6045.74,6211.73,6030.84,6206.22,6206.22,518400
"Jan 19, 2023",6047.28,6081.04,5982.27,6000.51,6000.51,409300
"Jan 18, 2023",6239.84,6284.73,6088.06,6091.3,6091.3,399300
"Jan 17, 2023",6125.88,6194.5,6110.27,6176.48,6176.48,405800
"Jan 13, 2023",6044.35,6155.74,6044.35,6150.9,6150.9,369000
"Jan 12, 2023",6077.69,6137.27,5959.36,6111.51,6111.51,453600
"Jan 11, 2023",5985.85,6068.03,5945.14,6066.5,6066.5,386100
"Jan 10, 2023",5899.82,5973.47,5867.28,5970.0,5970.0,372500
"Jan 9, 2023",5917.87,6040.9,5898.06,5930.8,5930.8,455500
"Jan 6, 2023",5705.37,5855.14,5615.79,5828.48,5828.48,504900
"Jan 5, 2023",5714.31,5725.19,5642.31,5647.49,5647.49,441700
"Jan 4, 2023",5811.74,5844.7,5728.25,5801.0,5801.0,477300
"Jan 3, 2023",5855.06,5880.48,5666.97,5713.33,5713.33,441800
"Dec 30, 2022",5674.85,5754.01,5652.53,5751.76,5751.76,334700
"Dec 29, 2022",5652.59,5779.86,5633.15,5765.56,5765.56,355900
"Dec 28, 2022",5638.63,5691.86,5567.6,5582.57,5582.57,339600
"Dec 27, 2022",5698.1,5706.04,5628.58,5662.57,5662.57,334400
"Dec 23, 2022",5695.92,5739.63,5645.42,5735.32,5735.32,332200
"Dec 22, 2022",5838.18,5843.38,5637.81,5737.92,5737.92,528100
"Dec 21, 2022",5868.57,5977.35,5839.64,5949.47,5949.47,396300
"Dec 20, 2022",5801.47,5899.83,5789.95,5862.82,5862.82,420200
"Dec 19, 2022",5954.32,5960.94,5825.76,5865.13,5865.13,436100
"Dec 16, 2022",5987.18,6034.21,5926.4,5970.97,5970.97,841100
"Dec 15, 2022",6142.1,6161.84,5985.36,6006.03,6006.03,526900
"Dec 14, 2022",6312.38,6386.02,6180.89,6249.53,6249.53,491200
"Dec 13, 2022",6494.25,6509.49,6234.07,6309.91,6309.91,612000
"Dec 12, 2022",6045.18,6190.55,6040.73,6189.58,6189.58,449800
"Dec 9, 2022",6072.28,6141.29,6034.97,6057.02,6057.02,421000
"Dec 8, 2022",5972.51,6107.17,5941.56,6084.19,6084.19,428400
"Dec 7, 2022",5935.58,5988.04,5898.45,5942.38,5942.38,393100
"Dec 6, 2022",6089.12,6093.62,5923.12,5964.69,5964.69,412200
"Dec 5, 2022",6196.65,6213.59,6053.58,6094.49,6094.49,400300
"Dec 2, 2022",6152.09,6251.04,6133.98,6233.76,6233.76,435700
"Dec 1, 2022",6297.09,6376.66,6235.38,6327.92,6327.92,482500
"Nov 30, 2022",5931.01,6253.42,5912.32,6252.48,6252.48,726000
"Nov 29, 2022",5994.26,6009.31,5916.35,5940.89,5940.89,364300
"Nov 28, 2022",6040.82,6104.88,5953.21,5978.94,5978.94,383300
"Nov 25, 2022",6104.95,6129.71,6092.73,6092.73,6092.73,177100
"Nov 23, 2022",6051.39,6174.09,6050.23,6150.59,6150.59,378500
"Nov 22, 2022",5982.25,6075.63,5916.53,6072.85,6072.85,-
"Nov 21, 2022",5988.69,6017.56,5943.31,5965.15,5965.15,-
"Nov 18, 2022",6184.92,6185.18,6001.18,6059.44,6059.44,466300
"Nov 17, 2022",5968.04,6121.26,5958.8,6078.71,6078.71,486500
"Nov 16, 2022",6221.14,6235.34,6097.02,6121.2,6121.2,484800
"Nov 15, 2022",6404.52,6417.52,6262.09,6344.14,6344.14,595800
"Nov 14, 2022",6217.33,6265.33,6143.7,6165.01,6165.01,530600
"Nov 11, 2022",6048.92,6292.43,6015.69,6262.31,6262.31,632400
"Nov 10, 2022",5845.9,6051.38,5797.69,6045.31,6045.31,775700
"Nov 9, 2022",5553.26,5560.38,5462.78,5470.85,5470.85,536800
"Nov 8, 2022",5605.19,5720.51,5530.14,5629.29,5629.29,539000
"Nov 7, 2022",5473.87,5548.53,5401.62,5534.65,5534.65,537700
"Nov 4, 2022",5502.41,5502.41,5303.27,5425.0,5425.0,714400
"Nov 3, 2022",5430.36,5507.59,5366.06,5392.93,5392.93,667600
"Nov 2, 2022",5831.87,5861.25,5548.01,5548.82,5548.82,732300
"Nov 1, 2022",5946.55,5957.3,5789.51,5796.6,5796.6,574700
"Oct 31, 2022",5857.74,5874.74,5787.48,5821.62,5821.62,601900
"Oct 28, 2022",5740.18,5911.43,5725.27,5903.86,5903.86,731900
"Oct 27, 2022",5852.24,5881.55,5728.08,5734.8,5734.8,805300
"Oct 26, 2022",5775.66,5972.19,5757.9,5810.77,5810.77,698700
"Oct 25, 2022",5812.71,5929.05,5812.71,5924.92,5924.92,506700
"Oct 24, 2022",5733.6,5781.66,5611.74,5762.62,5762.62,520900
"Oct 21, 2022",5563.08,5745.3,5521.11,5734.36,5734.36,568600
"Oct 20, 2022",5600.02,5750.07,5563.22,5598.38,5598.38,470000
"Oct 19, 2022",5560.77,5651.01,5526.99,5571.38,5571.38,430600
"Oct 18, 2022",5737.05,5751.34,5536.09,5610.14,5610.14,551600
"Oct 17, 2022",5539.28,5581.6,5516.73,5545.6,5545.6,509400
"Oct 14, 2022",5624.56,5633.3,5343.23,5350.93,5350.93,-
"Oct 13, 2022",5240.49,5610.08,5198.43,5558.24,5558.24,-
"Oct 12, 2022",5486.51,5518.97,5417.31,5456.5,5456.5,468300
"Oct 11, 2022",5574.29,5598.36,5431.04,5484.99,5484.99,598900
"Oct 10, 2022",5805.36,5808.98,5578.65,5636.48,5636.48,527500
"Oct 7, 2022",5958.78,5981.21,5783.86,5811.34,5811.34,639600
"Oct 6, 2022",6156.01,6229.73,6097.21,6120.18,6120.18,464300
"Oct 5, 2022",6026.56,6205.19,5972.9,6162.96,6162.96,451200
"Oct 4, 2022",6087.42,6149.37,6069.8,6130.42,6130.42,522000
"Oct 3, 2022",5792.9,5954.65,5761.52,5909.86,5909.86,540200
"Sep 30, 2022",5786.2,5916.52,5721.8,5723.83,5723.83,578200
"Sep 29, 2022",5846.8,5864.34,5744.56,5813.07,5813.07,575700
"Sep 28, 2022",5813.62,5971.46,5799.76,5946.43,5946.43,554100
"Sep 27, 2022",5887.69,5926.57,5747.77,5825.0,5825.0,497800
"Sep 26, 2022",5847.06,5937.34,5772.68,5776.55,5776.55,495800
"Sep 23, 2022",5870.0,5885.78,5755.15,5838.36,5838.36,555700
"Sep 22, 2022",6011.29,6042.1,5901.89,5917.4,5917.4,551800
"Sep 21, 2022",6168.28,6312.04,6051.22,6052.12,6052.12,556500
"Sep 20, 2022",6166.75,6205.3,6107.51,6142.52,6142.52,449100
"Sep 19, 2022",6119.81,6232.07,6119.67,6223.62,6223.62,435900
"Sep 16, 2022",6156.56,6191.12,6088.86,6181.01,6181.01,769900
"Sep 15, 2022",6313.22,6417.7,6220.46,6256.08,6256.08,541300
"Sep 14, 2022",6396.47,6431.31,6321.42,6395.8,6395.8,491900
"Sep 13, 2022",6477.21,6530.43,6348.03,6361.66,6361.66,648300
"Sep 12, 2022",6716.47,6772.83,6685.64,6758.84,6758.84,453500
"Sep 9, 2022",6585.79,6700.94,6585.32,6685.85,6685.85,457700
"Sep 8, 2022",6288.41,6477.41,6279.37,6462.82,6462.82,473900
"Sep 7, 2022",6259.04,6399.4,6214.88,6368.43,6368.43,438600
"Sep 6, 2022",6293.73,6319.09,6198.14,6238.69,6238.69,434400
"Sep 2, 2022",6444.98,6495.38,6271.99,6304.0,6304.0,485300
"Sep 1, 2022",6378.79,6394.44,6215.12,6366.79,6366.79,612800
"Aug 31, 2022",6647.75,6676.54,6498.28,6534.08,6534.08,501700
"Aug 30, 2022",6694.05,6710.44,6499.23,6579.53,6579.53,440200
"Aug 29, 2022",6667.83,6755.42,6626.56,6631.78,6631.78,397900
"Aug 26, 2022",7060.89,7068.31,6736.74,6739.06,6739.06,527100
"Aug 25, 2022",6940.41,7063.88,6921.25,7060.97,7060.97,395100
"Aug 24, 2022",6881.55,6943.51,6849.63,6896.54,6896.54,345700
"Aug 23, 2022",6880.46,6973.55,6853.13,6865.54,6865.54,360500
"Aug 22, 2022",6942.0,6979.18,6837.69,6858.11,6858.11,410200
"Aug 19, 2022",7178.16,7206.02,7047.58,7079.63,7079.63,405100
"Aug 18, 2022",7238.33,7322.54,7207.35,7289.57,7289.57,366900
"Aug 17, 2022",7300.61,7310.37,7175.55,7242.75,7242.75,395200
"Aug 16, 2022",7420.41,7462.0,7312.36,7413.67,7413.67,345400
"Aug 15, 2022",7405.46,7508.58,7395.54,7489.94,7489.94,334100
"Aug 12, 2022",7325.5,7443.27,7287.8,7442.35,7442.35,399600
"Aug 11, 2022",7400.6,7481.96,7244.59,7259.5,7259.5,-
"Aug 10, 2022",7273.59,7339.53,7217.44,7328.4,7328.4,479800
"Aug 9, 2022",7133.21,7161.55,6995.77,7049.68,7049.68,481500
"Aug 8, 2022",7255.2,7400.57,7225.34,7261.84,7261.84,473300
"Aug 5, 2022",7148.05,7317.61,7148.05,7286.71,7286.71,410700
"Aug 4, 2022",7213.69,7279.85,7151.15,7277.56,7277.56,479300
"Aug 3, 2022",7066.47,7278.2,7064.78,7264.66,7264.66,551200
"Aug 2, 2022",6968.82,7156.81,6968.82,7070.6,7070.6,446100
"Aug 1, 2022",6956.95,7139.18,6923.84,7061.76,7061.76,464700
"Jul 29, 2022",6899.35,7048.23,6877.07,7032.79,7032.79,605300
"Jul 28, 2022",6832.38,6960.68,6738.56,6953.46,6953.46,510000
"Jul 27, 2022",6701.29,6899.09,6652.05,6857.91,6857.91,566100
"Jul 26, 2022",6712.3,6720.01,6526.07,6549.77,6549.77,435700
"Jul 25, 2022",6782.87,6792.36,6686.39,6746.17,6746.17,389200
"Jul 22, 2022",6959.53,7040.42,6776.01,6818.36,6818.36,500600
"Jul 21, 2022",6879.5,6989.11,6819.52,6988.77,6988.77,436500
"Jul 20, 2022",6698.1,6906.45,6671.38,6877.57,6877.57,492900
"Jul 19, 2022",6534.71,6673.88,6483.56,6668.0,6668.0,528900
"Jul 18, 2022",6561.75,6591.58,6398.41,6425.85,6425.85,491300
"Jul 15, 2022",6390.34,6474.75,6322.24,6472.72,6472.72,400200
"Jul 14, 2022",6284.42,6351.86,6151.68,6316.86,6316.86,400300
"Jul 13, 2022",6183.38,6387.27,6162.89,6324.95,6324.95,376500
"Jul 12, 2022",6507.27,6551.13,6290.75,6329.99,6329.99,397100
"Jul 11, 2022",6529.94,6550.31,6406.77,6450.57,6450.57,333900
"Jul 8, 2022",6510.31,6679.02,6491.91,6628.8,6628.8,354200
"Jul 7, 2022",6492.8,6645.7,6492.8,6627.6,6627.6,402400
"Jul 6, 2022",6429.93,6483.98,6355.08,6428.39,6428.39,402100
"Jul 5, 2022",6147.09,6408.27,6114.24,6407.35,6407.35,467700
"Jul 1, 2022",6219.61,6267.99,6137.44,6252.36,6252.36,458400
"Jun 30, 2022",6278.61,6354.88,6134.89,6248.3,6248.3,508100
"Jun 29, 2022",6363.17,6404.33,6290.29,6358.35,6358.35,392800
"Jun 28, 2022",6634.91,6699.94,6392.68,6398.59,6398.59,438600
"Jun 27, 2022",6737.02,6755.85,6599.4,6627.8,6627.8,379700
"Jun 24, 2022",6508.83,6708.2,6497.83,6705.29,6705.29,538600
"Jun 23, 2022",6343.13,6429.35,6258.5,6408.38,6408.38,438000
"Jun 22, 2022",6207.86,6389.14,6206.75,6272.64,6272.64,422600
"Jun 21, 2022",6267.59,6386.61,6261.33,6298.53,6298.53,456400
"Jun 17, 2022",6095.0,6195.9,6016.19,6144.5,6144.5,650700
"Jun 16, 2022",6204.6,6225.66,6002.79,6054.97,6054.97,534000
"Jun 15, 2022",6336.2,6509.73,6256.54,6407.79,6407.79,476100
"Jun 14, 2022",6285.75,6312.83,6180.12,6243.29,6243.29,414900
"Jun 13, 2022",6361.58,6426.16,6191.83,6209.25,6209.25,576600
"Jun 10, 2022",6744.9,6771.39,6585.04,6606.77,6606.77,517600
"Jun 9, 2022",7061.25,7158.64,6912.65,6913.93,6913.93,401000
"Jun 8, 2022",7184.0,7239.41,7088.31,7122.28,7122.28,383700
"Jun 7, 2022",7001.87,7220.96,6978.86,7205.87,7205.87,346500
"Jun 6, 2022",7211.51,7240.37,7048.67,7089.9,7089.9,375200
"Jun 3, 2022",7131.19,7200.08,7043.4,7075.81,7075.81,460700
"Jun 2, 2022",6963.54,7285.61,6956.0,7280.76,7280.76,494200
"Jun 1, 2022",7114.5,7164.41,6907.43,6976.81,6976.81,429000
"May 31, 2022",7136.29,7136.29,6974.86,7042.38,7042.38,565100
"May 27, 2022",6973.28,7138.81,6971.63,7137.76,7137.76,505500
"May 26, 2022",6584.23,6894.71,6580.71,6856.29,6856.29,539400
"May 25, 2022",6430.53,6677.51,6420.55,6619.61,6619.61,483300
"May 24, 2022",6547.43,6570.0,6378.9,6455.23,6455.23,543500
"May 23, 2022",6595.1,6677.11,6521.34,6664.0,6664.0,505400
"May 20, 2022",6730.51,6733.71,6369.67,6614.28,6614.28,649400
"May 19, 2022",6494.56,6698.27,6456.4,6570.18,6570.18,561800
"May 18, 2022",6705.99,6765.93,6460.67,6480.95,6480.95,545400
"May 17, 2022",6813.07,6860.57,6656.37,6829.82,6829.82,512800
"May 16, 2022",6714.92,6780.08,6612.72,6628.37,6628.37,455100
"May 13, 2022",6576.1,6834.48,6562.59,6802.13,6802.13,557300
"May 12, 2022",6271.12,6530.71,6227.87,6437.17,6437.17,674500
"May 11, 2022",6536.19,6722.39,6365.28,6379.42,6379.42,610700
"May 10, 2022",6698.16,6733.2,6430.23,6618.76,6618.76,603900
"May 9, 2022",6708.12,6779.89,6452.73,6484.09,6484.09,642400
"May 6, 2022",6987.29,7063.86,6776.11,6879.38,6879.38,572400
"May 5, 2022",7377.44,7383.53,6976.5,7064.25,7064.25,637200
"May 4, 2022",7251.49,7506.89,7026.24,7501.61,7501.61,669200
"May 3, 2022",7240.83,7336.88,7195.45,7259.84,7259.84,459600
"May 2, 2022",7098.8,7286.32,7054.31,7282.94,7282.94,524900
"Apr 29, 2022",7350.68,7486.46,7092.89,7102.07,7102.07,547400
"Apr 28, 2022",7277.77,7519.98,7155.24,7454.66,7454.66,578100
"Apr 27, 2022",7082.06,7269.31,7067.98,7102.03,7102.03,495000
"Apr 26, 2022",7352.97,7363.29,7123.38,7124.14,7124.14,486700
"Apr 25, 2022",7192.45,7425.81,7192.41,7420.7,7420.7,487000
"Apr 22, 2022",7436.29,7482.0,7240.3,7245.12,7245.12,429500
"Apr 21, 2022",7792.53,7874.29,7407.27,7435.33,7435.33,445800
"Apr 20, 2022",7892.24,7921.48,7690.69,7702.8,7702.8,370400
"Apr 19, 2022",7583.58,7833.71,7549.33,7819.04,7819.04,362100
"Apr 18, 2022",7584.87,7679.6,7522.05,7615.64,7615.64,359400
"Apr 14, 2022",7864.77,7864.77,7619.78,7624.25,7624.25,394400
"Apr 13, 2022",7662.63,7886.73,7641.52,7856.57,7856.57,382400
"Apr 12, 2022",7856.53,7920.54,7613.8,7641.8,7641.8,428800
"Apr 11, 2022",7720.0,7779.54,7668.37,7694.51,7694.51,427000
"Apr 8, 2022",7911.61,7957.67,7826.75,7836.41,7836.41,400100
"Apr 7, 2022",7940.41,8069.05,7849.73,7995.45,7995.45,410900
"Apr 6, 2022",8020.42,8080.59,7904.82,7972.08,7972.08,522900
"Apr 5, 2022",8464.47,8472.75,8168.97,8192.38,8192.38,411100
"Apr 4, 2022",8354.2,8498.61,8339.46,8495.52,8495.52,397100
"Apr 1, 2022",8367.53,8385.14,8204.56,8302.16,8302.16,468100
"Mar 31, 2022",8430.51,8486.15,8317.92,8320.06,8320.06,547300
"Mar 30, 2022",8556.8,8621.18,8395.62,8436.85,8436.85,473800
"Mar 29, 2022",8561.96,8646.96,8456.83,8625.33,8625.33,471200
"Mar 28, 2022",8280.91,8434.39,8221.7,8432.89,8432.89,414200
"Mar 25, 2022",8357.67,8374.28,8163.03,8296.72,8296.72,439200
"Mar 24, 2022",8173.35,8368.52,8089.74,8366.91,8366.91,534800
"Mar 23, 2022",8182.65,8297.91,8094.92,8112.29,8112.29,460300
"Mar 22, 2022",8124.36,8378.14,8120.17,8307.61,8307.61,441300
"Mar 21, 2022",8129.65,8209.85,7990.74,8137.68,8137.68,-
"Mar 18, 2022",7924.05,8211.46,7900.4,8198.84,8198.84,-
"Mar 17, 2022",7768.17,7965.77,7733.02,7964.4,7964.4,-
"Mar 16, 2022",7591.39,7854.03,7500.45,7852.5,7852.5,-
"Mar 15, 2022",7252.99,7443.21,7190.19,7431.49,7431.49,-
"Mar 14, 2022",7393.98,7452.21,7148.46,7193.06,7193.06,-
"Mar 11, 2022",7744.43,7748.55,7431.74,7440.16,7440.16,473600
"Mar 10, 2022",7711.83,7732.75,7569.35,7688.81,7688.81,469300
"Mar 9, 2022",7723.7,7874.66,7657.27,7839.27,7839.27,486300
"Mar 8, 2022",7460.99,7723.78,7353.2,7489.4,7489.4,619600
"Mar 7, 2022",7918.34,7944.93,7490.24,7492.44,7492.44,525200
"Mar 4, 2022",8052.53,8104.06,7820.44,7883.91,7883.91,486300
"Mar 3, 2022",8315.95,8333.96,8028.52,8080.89,8080.89,463100
"Mar 2, 2022",8176.07,8325.47,8061.63,8295.85,8295.85,478600
"Mar 1, 2022",8298.72,8350.82,8062.66,8123.38,8123.38,514000
"Feb 28, 2022",8195.26,8353.0,8140.98,8277.56,8277.56,518900
"Feb 25, 2022",8105.19,8245.18,7989.44,8242.19,8242.19,507900
"Feb 24, 2022",7478.76,8168.17,7467.81,8158.97,8158.97,713600
"Feb 23, 2022",8076.7,8109.06,7747.85,7753.33,7753.33,511100
"Feb 22, 2022",7912.74,8109.55,7861.5,7951.88,7951.88,557200
"Feb 18, 2022",8142.87,8162.53,7925.49,7985.25,7985.25,543600
"Feb 17, 2022",8398.87,8402.31,8121.29,8131.54,8131.54,477800
"Feb 16, 2022",8438.91,8512.79,8342.94,8488.13,8488.13,442700
"Feb 15, 2022",8392.39,8552.27,8348.96,8541.59,8541.59,504100
"Feb 14, 2022",8232.94,8364.42,8146.41,8235.96,8235.96,483100
"Feb 11, 2022",8623.14,8665.07,8173.06,8221.38,8221.38,613200
"Feb 10, 2022",8594.16,8858.11,8540.88,8586.1,8586.1,530700
"Feb 9, 2022",8626.69,8778.53,8551.43,8776.54,8776.54,484300
"Feb 8, 2022",8295.13,8509.98,8288.27,8487.92,8487.92,455700
"Feb 7, 2022",8399.98,8515.43,8315.86,8344.12,8344.12,434400
"Feb 4, 2022",8249.56,8464.35,8183.13,8389.05,8389.05,485400
"Feb 3, 2022",8408.71,8525.76,8236.09,8259.61,8259.61,654400
"Feb 2, 2022",8710.29,8721.91,8534.74,8670.14,8670.14,575500
"Feb 1, 2022",8587.72,8604.56,8396.05,8594.73,8594.73,454800
"Jan 31, 2022",8190.49,8545.19,8146.42,8542.9,8542.9,537500
"Jan 28, 2022",7904.19,8135.76,7717.36,8134.19,8134.19,612700
"Jan 27, 2022",8179.57,8200.68,7852.39,7868.57,7868.57,619800
"Jan 26, 2022",8257.39,8402.29,7958.73,8053.92,8053.92,617200
"Jan 25, 2022",8167.59,8226.79,7995.51,8029.52,8029.52,549200
"Jan 24, 2022",8052.33,8378.92,7798.47,8370.66,8370.66,777900
"Jan 21, 2022",8387.42,8547.86,8221.02,8235.05,8235.05,605300
"Jan 20, 2022",8678.42,8792.1,8442.14,8447.7,8447.7,430400
"Jan 19, 2022",8739.95,8847.87,8571.48,8575.2,8575.2,431000
"Jan 18, 2022",8799.25,8900.32,8660.19,8678.99,8678.99,428300
"Jan 14, 2022",8793.59,8985.82,8793.03,8983.2,8983.2,401200
"Jan 13, 2022",9241.28,9263.7,8841.69,8858.22,8858.22,443700
"Jan 12, 2022",9240.96,9301.39,9093.14,9167.65,9167.65,360400
"Jan 11, 2022",8936.79,9155.74,8894.86,9146.78,9146.78,393700
"Jan 10, 2022",8771.77,8998.4,8632.17,8991.2,8991.2,516600
